Timestamp,core,usr,sys,iowait,soft,idle
2024-11-05 18:01:47.129 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 15 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-05 18:01:47.129 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 ,  ,  ,  ,  ,  , 
2024-11-05 18:01:47.129 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 18:01:47.129 , all , 0.06 , 0.00 , 0.00 , 0.03 , 99.91
2024-11-05 18:01:47.129 , 0 , 0.00 , 0.00 , 0.00 , 0.99 , 99.01
2024-11-05 18:01:47.129 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 2 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-05 18:01:47.129 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 4 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 12 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-05 18:01:47.129 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 ,  ,  ,  ,  ,  , 
2024-11-05 18:01:47.129 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 18:01:47.129 , all , 0.06 , 0.03 , 0.00 , 0.00 , 99.91
2024-11-05 18:01:47.129 , 0 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 2 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-05 18:01:47.129 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 4 , 0.00 , 0.99 , 0.00 , 0.00 , 99.01
2024-11-05 18:01:47.129 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 6 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-05 18:01:47.129 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 ,  ,  ,  ,  ,  , 
2024-11-05 18:01:47.129 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 18:01:47.129 , all , 0.00 , 0.00 , 0.00 , 0.03 , 99.97
2024-11-05 18:01:47.129 , 0 , 0.00 , 0.00 , 0.00 , 0.99 , 99.01
2024-11-05 18:01:47.129 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 4 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 ,  ,  ,  ,  ,  , 
2024-11-05 18:01:47.129 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 18:01:47.129 , all , 0.09 , 0.03 , 0.00 , 0.00 , 99.87
2024-11-05 18:01:47.129 , 0 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 2 , 2.00 , 0.00 , 0.00 , 0.00 , 98.00
2024-11-05 18:01:47.129 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 4 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 12 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-05 18:01:47.129 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 25 , 0.00 , 0.99 , 0.00 , 0.00 , 99.01
2024-11-05 18:01:47.129 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 ,  ,  ,  ,  ,  , 
2024-11-05 18:01:47.129 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 18:01:47.129 , all , 0.03 , 0.03 , 0.00 , 0.03 , 99.91
2024-11-05 18:01:47.129 , 0 , 0.00 , 0.00 , 0.00 , 0.99 , 99.01
2024-11-05 18:01:47.129 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 2 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-05 18:01:47.129 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 4 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 13 , 0.00 , 0.99 , 0.00 , 0.00 , 99.01
2024-11-05 18:01:47.129 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 ,  ,  ,  ,  ,  , 
2024-11-05 18:01:47.129 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 18:01:47.129 , all , 0.03 , 0.03 , 0.00 , 0.00 , 99.94
2024-11-05 18:01:47.129 , 0 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 2 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-05 18:01:47.129 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 4 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 16 , 0.00 , 1.00 , 0.00 , 0.00 , 99.00
2024-11-05 18:01:47.129 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 ,  ,  ,  ,  ,  , 
2024-11-05 18:01:47.129 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 18:01:47.129 , all , 0.00 , 0.00 , 0.00 , 0.03 , 99.97
2024-11-05 18:01:47.129 , 0 , 0.00 , 0.00 , 0.00 , 0.99 , 99.01
2024-11-05 18:01:47.129 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 18:01:47.129 , 4 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
