Timestamp,core,usr,sys,iowait,soft,idle
2024-11-05 08:18:46.067 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 4 , 1.01 , 0.00 , 0.00 , 0.00 , 98.99
2024-11-05 08:18:46.067 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 7 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-05 08:18:46.067 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 ,  ,  ,  ,  ,  , 
2024-11-05 08:18:46.067 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 08:18:46.067 , all , 0.12 , 0.03 , 0.00 , 0.03 , 99.81
2024-11-05 08:18:46.067 , 0 , 0.00 , 0.00 , 0.00 , 0.99 , 99.01
2024-11-05 08:18:46.067 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 4 , 1.98 , 0.00 , 0.00 , 0.00 , 98.02
2024-11-05 08:18:46.067 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 7 , 0.00 , 1.00 , 0.00 , 0.00 , 99.00
2024-11-05 08:18:46.067 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 16 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-05 08:18:46.067 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 31 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-05 08:18:46.067 ,  ,  ,  ,  ,  , 
2024-11-05 08:18:46.067 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 08:18:46.067 , all , 0.13 , 0.03 , 0.00 , 0.00 , 99.84
2024-11-05 08:18:46.067 , 0 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 4 , 2.02 , 0.00 , 0.00 , 0.00 , 97.98
2024-11-05 08:18:46.067 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 16 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-05 08:18:46.067 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 27 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-05 08:18:46.067 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 31 , 0.00 , 0.99 , 0.00 , 0.00 , 99.01
2024-11-05 08:18:46.067 ,  ,  ,  ,  ,  , 
2024-11-05 08:18:46.067 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 08:18:46.067 , all , 0.06 , 0.03 , 0.00 , 0.03 , 99.88
2024-11-05 08:18:46.067 , 0 , 0.00 , 0.00 , 0.00 , 1.00 , 99.00
2024-11-05 08:18:46.067 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 4 , 0.00 , 1.00 , 0.00 , 0.00 , 99.00
2024-11-05 08:18:46.067 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 7 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-05 08:18:46.067 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 17 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 22 , 0.99 , 0.00 , 0.00 , 0.00 , 99.01
2024-11-05 08:18:46.067 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 ,  ,  ,  ,  ,  , 
2024-11-05 08:18:46.067 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 08:18:46.067 , all , 0.03 , 0.03 , 0.00 , 0.00 , 99.94
2024-11-05 08:18:46.067 , 0 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 4 , 1.00 , 0.00 , 0.00 , 0.00 , 99.00
2024-11-05 08:18:46.067 , 5 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 6 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 7 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 8 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 9 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 10 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 11 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 12 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 13 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 14 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 15 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 16 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 17 , 0.00 , 1.00 , 0.00 , 0.00 , 99.00
2024-11-05 08:18:46.067 , 18 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 19 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 20 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 21 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 22 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 23 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 24 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 25 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 26 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 27 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 28 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 29 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 30 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 31 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 ,  ,  ,  ,  ,  , 
2024-11-05 08:18:46.067 , CPU , %usr , %sys , %iowait , %soft , %idle
2024-11-05 08:18:46.067 , all , 0.12 , 0.03 , 0.00 , 0.00 , 99.84
2024-11-05 08:18:46.067 , 0 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 1 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 2 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 3 , 0.00 , 0.00 , 0.00 , 0.00 , 100.00
2024-11-05 08:18:46.067 , 4 , 1.98 , 0.00 , 0.00 , 0.00 , 98.02
